asin,product_name,seo_owner,ppc_owner,event_date,time_slot,units,spend,day_total_units_jul8,day_total_spend_jul8,brand
B0CR16N42C,VitalCore liposomale vitamine c liquid sachet,Tamahra,Srikara,2025-07-08,18:00,0.0,0.0,0.0,1.9,VitalCore
B0CR16N42C,VitalCore liposomale vitamine c liquid sachet,Tamahra,Srikara,2025-07-08,20:00,0.0,0.0,0.0,1.9,VitalCore
B0CR16N42C,VitalCore liposomale vitamine c liquid sachet,Tamahra,Srikara,2025-07-09,12:30,0.0,0.0,0.0,1.9,VitalCore
B0CR16N42C,VitalCore liposomale vitamine c liquid sachet,Tamahra,Srikara,2025-07-09,16:00,0.0,0.0,0.0,1.9,VitalCore
B0CR14DN7M,VitalCore | Marine Collagen 5000mg 14 Liquid Sachets,Aneesh,Sourabh,2025-07-08,12:00,0.0,0.0,2.0,1.58,VitalCore
B0CR14DN7M,VitalCore | Marine Collagen 5000mg 14 Liquid Sachets,Aneesh,Sourabh,2025-07-08,16:00,1.0,0.0,2.0,1.58,VitalCore
B0CR14DN7M,VitalCore | Marine Collagen 5000mg 14 Liquid Sachets,Aneesh,Sourabh,2025-07-08,18:00,1.0,0.0,2.0,1.58,VitalCore
B0CR14DN7M,VitalCore | Marine Collagen 5000mg 14 Liquid Sachets,Aneesh,Sourabh,2025-07-08,20:00,1.0,0.0,2.0,1.58,VitalCore
B0CR14DN7M,VitalCore | Marine Collagen 5000mg 14 Liquid Sachets,Aneesh,Sourabh,2025-07-09,12:30,0.0,0.7,2.0,1.58,VitalCore
B0CR14DN7M,VitalCore | Marine Collagen 5000mg 14 Liquid Sachets,Aneesh,Sourabh,2025-07-09,16:00,0.0,1.39,2.0,1.58,VitalCore
B0CF28WQH3,VitalCore Creatine Monohydrate Micronised Unflavoured 1000g Powder |,Aneesh,Srikara,2025-07-08,12:00,0.0,1.25,3.0,4.79,VitalCore
B0CF28WQH3,VitalCore Creatine Monohydrate Micronised Unflavoured 1000g Powder |,Aneesh,Srikara,2025-07-08,16:00,2.0,3.52,3.0,4.79,VitalCore
B0CF28WQH3,VitalCore Creatine Monohydrate Micronised Unflavoured 1000g Powder |,Aneesh,Srikara,2025-07-08,18:00,2.0,3.52,3.0,4.79,VitalCore
B0CF28WQH3,VitalCore Creatine Monohydrate Micronised Unflavoured 1000g Powder |,Aneesh,Srikara,2025-07-08,20:00,2.0,3.52,3.0,4.79,VitalCore
B0CF28WQH3,VitalCore Creatine Monohydrate Micronised Unflavoured 1000g Powder |,Aneesh,Srikara,2025-07-09,12:30,0.0,0.0,3.0,4.79,VitalCore
B0CF28WQH3,VitalCore Creatine Monohydrate Micronised Unflavoured 1000g Powder |,Aneesh,Srikara,2025-07-09,16:00,0.0,0.63,3.0,4.79,VitalCore
B0CN32XKTL,VitalCore Detox & Cleanse 180 Capsules- similar to colon cleanse- NEW ASIN,Twinkle,Syed,2025-07-08,12:00,0.0,0.0,2.0,6.07,VitalCore
B0CN32XKTL,VitalCore Detox & Cleanse 180 Capsules- similar to colon cleanse- NEW ASIN,Twinkle,Syed,2025-07-08,16:00,1.0,0.69,2.0,6.07,VitalCore
B0CN32XKTL,VitalCore Detox & Cleanse 180 Capsules- similar to colon cleanse- NEW ASIN,Twinkle,Syed,2025-07-08,18:00,2.0,0.69,2.0,6.07,VitalCore
B0CN32XKTL,VitalCore Detox & Cleanse 180 Capsules- similar to colon cleanse- NEW ASIN,Twinkle,Syed,2025-07-08,20:00,2.0,3.43,2.0,6.07,VitalCore
B0CN32XKTL,VitalCore Detox & Cleanse 180 Capsules- similar to colon cleanse- NEW ASIN,Twinkle,Syed,2025-07-09,12:30,0.0,2.18,2.0,6.07,VitalCore
B0CN32XKTL,VitalCore Detox & Cleanse 180 Capsules- similar to colon cleanse- NEW ASIN,Twinkle,Syed,2025-07-09,16:00,0.0,2.18,2.0,6.07,VitalCore
B08GSRX9RN,VitalCore Tea Infuser 500ml Bottle,Tamahra,Srikara,2025-07-08,12:00,1.0,0.0,6.0,4.03,VitalCore
B08GSRX9RN,VitalCore Tea Infuser 500ml Bottle,Tamahra,Srikara,2025-07-08,16:00,4.0,2.46,6.0,4.03,VitalCore
B08GSRX9RN,VitalCore Tea Infuser 500ml Bottle,Tamahra,Srikara,2025-07-08,18:00,5.0,2.92,6.0,4.03,VitalCore
B08GSRX9RN,VitalCore Tea Infuser 500ml Bottle,Tamahra,Srikara,2025-07-08,20:00,6.0,2.92,6.0,4.03,VitalCore
B08GSRX9RN,VitalCore Tea Infuser 500ml Bottle,Tamahra,Srikara,2025-07-09,12:30,0.0,0.76,6.0,4.03,VitalCore
B08GSRX9RN,VitalCore Tea Infuser 500ml Bottle,Tamahra,Srikara,2025-07-09,16:00,0.0,1.43,6.0,4.03,VitalCore
B07L8LSQDV,VitalCore Organic (Bio) Amla 200g Powder,Aneesh,Sourabh,2025-07-08,12:00,0.0,0.71,3.0,3.29,VitalCore
B07L8LSQDV,VitalCore Organic (Bio) Amla 200g Powder,Aneesh,Sourabh,2025-07-08,16:00,1.0,1.99,3.0,3.29,VitalCore
B07L8LSQDV,VitalCore Organic (Bio) Amla 200g Powder,Aneesh,Sourabh,2025-07-08,18:00,1.0,1.99,3.0,3.29,VitalCore
B07L8LSQDV,VitalCore Organic (Bio) Amla 200g Powder,Aneesh,Sourabh,2025-07-08,20:00,1.0,2.21,3.0,3.29,VitalCore
B07L8LSQDV,VitalCore Organic (Bio) Amla 200g Powder,Aneesh,Sourabh,2025-07-09,12:30,0.0,0.36,3.0,3.29,VitalCore
B07L8LSQDV,VitalCore Organic (Bio) Amla 200g Powder,Aneesh,Sourabh,2025-07-09,16:00,0.0,1.08,3.0,3.29,VitalCore
B0DB21JDJ5,VitalCore Lion's Mane GUMMIES,Tamahra,Akshay,2025-07-08,12:00,0.0,0.0,0.0,2.43,VitalCore
B0DB21JDJ5,VitalCore Lion's Mane GUMMIES,Tamahra,Akshay,2025-07-08,16:00,0.0,0.54,0.0,2.43,VitalCore
B0DB21JDJ5,VitalCore Lion's Mane GUMMIES,Tamahra,Akshay,2025-07-08,18:00,0.0,1.51,0.0,2.43,VitalCore
B0DB21JDJ5,VitalCore Lion's Mane GUMMIES,Tamahra,Akshay,2025-07-08,20:00,0.0,1.51,0.0,2.43,VitalCore
B0DB21JDJ5,VitalCore Lion's Mane GUMMIES,Tamahra,Akshay,2025-07-09,12:30,0.0,0.46,0.0,2.43,VitalCore
B0DB21JDJ5,VitalCore Lion's Mane GUMMIES,Tamahra,Akshay,2025-07-09,16:00,0.0,2.46,0.0,2.43,VitalCore
B07MWC4C5X,VitalCore Organic Bio Haritaki 200g Powder,Aneesh,Sourabh,2025-07-08,12:00,0.0,0.0,0.0,2.09,VitalCore
B07MWC4C5X,VitalCore Organic Bio Haritaki 200g Powder,Aneesh,Sourabh,2025-07-08,16:00,0.0,1.18,0.0,2.09,VitalCore
B07MWC4C5X,VitalCore Organic Bio Haritaki 200g Powder,Aneesh,Sourabh,2025-07-08,18:00,0.0,1.18,0.0,2.09,VitalCore
B07MWC4C5X,VitalCore Organic Bio Haritaki 200g Powder,Aneesh,Sourabh,2025-07-08,20:00,0.0,1.18,0.0,2.09,VitalCore
B07MWC4C5X,VitalCore Organic Bio Haritaki 200g Powder,Aneesh,Sourabh,2025-07-09,12:30,0.0,0.0,0.0,2.09,VitalCore
B07MWC4C5X,VitalCore Organic Bio Haritaki 200g Powder,Aneesh,Sourabh,2025-07-09,16:00,0.0,0.0,0.0,2.09,VitalCore
B0DCK8JV7C,VitalCore Collagen Powder,Twinkle,Sourabh,2025-07-08,12:00,0.0,0.0,0.0,0.79,VitalCore
B0DCK8JV7C,VitalCore Collagen Powder,Twinkle,Sourabh,2025-07-08,16:00,0.0,0.0,0.0,0.79,VitalCore
B0DCK8JV7C,VitalCore Collagen Powder,Twinkle,Sourabh,2025-07-08,18:00,0.0,0.0,0.0,0.79,VitalCore
B0DCK8JV7C,VitalCore Collagen Powder,Twinkle,Sourabh,2025-07-08,20:00,0.0,0.0,0.0,0.79,VitalCore
B0DCK8JV7C,VitalCore Collagen Powder,Twinkle,Sourabh,2025-07-09,12:30,0.0,0.0,0.0,0.79,VitalCore
B0DCK8JV7C,VitalCore Collagen Powder,Twinkle,Sourabh,2025-07-09,16:00,0.0,0.0,0.0,0.79,VitalCore
B082VC3VXK,PawVista Pet Nail Grinder Device,,,2025-07-08,12:00,0.0,0.0,1.0,0.67,PawVista
B082VC3VXK,PawVista Pet Nail Grinder Device,,,2025-07-08,16:00,0.0,0.0,1.0,0.67,PawVista
B082VC3VXK,PawVista Pet Nail Grinder Device,,,2025-07-08,18:00,0.0,0.0,1.0,0.67,PawVista
B082VC3VXK,PawVista Pet Nail Grinder Device,,,2025-07-08,20:00,0.0,0.0,1.0,0.67,PawVista
B082VC3VXK,PawVista Pet Nail Grinder Device,,,2025-07-09,12:30,0.0,0.0,1.0,0.67,PawVista
B082VC3VXK,PawVista Pet Nail Grinder Device,,,2025-07-09,16:00,0.0,0.0,1.0,0.67,PawVista
B07HB2V5YV,PawVista Calming Drops 100ml Drops,Aneesh,Amjad,2025-07-08,12:00,0.0,0.0,1.0,0.9,PawVista
B07HB2V5YV,PawVista Calming Drops 100ml Drops,Aneesh,Amjad,2025-07-08,16:00,0.0,0.0,1.0,0.9,PawVista
B07HB2V5YV,PawVista Calming Drops 100ml Drops,Aneesh,Amjad,2025-07-08,18:00,0.0,0.45,1.0,0.9,PawVista
B07HB2V5YV,PawVista Calming Drops 100ml Drops,Aneesh,Amjad,2025-07-08,20:00,0.0,0.45,1.0,0.9,PawVista
B07HB2V5YV,PawVista Calming Drops 100ml Drops,Aneesh,Amjad,2025-07-09,12:30,0.0,0.0,1.0,0.9,PawVista
B07HB2V5YV,PawVista Calming Drops 100ml Drops,Aneesh,Amjad,2025-07-09,16:00,0.0,0.45,1.0,0.9,PawVista
B08XY3354N,PawVista Anti Bark Collar Device,,,2025-07-08,12:00,0.0,0.45,0.0,0.9,PawVista
B08XY3354N,PawVista Anti Bark Collar Device,,,2025-07-08,16:00,0.0,0.45,0.0,0.9,PawVista
B08XY3354N,PawVista Anti Bark Collar Device,,,2025-07-08,18:00,0.0,0.45,0.0,0.9,PawVista
B08XY3354N,PawVista Anti Bark Collar Device,,,2025-07-08,20:00,0.0,0.45,0.0,0.9,PawVista
B08XY3354N,PawVista Anti Bark Collar Device,,,2025-07-09,12:30,0.0,0.0,0.0,0.9,PawVista
B08XY3354N,PawVista Anti Bark Collar Device,,,2025-07-09,16:00,0.0,0.0,0.0,0.9,PawVista
B0CBKSL8RL,Medora Calcium with Vitamin D3 kids gummies,Tamahra,Akshay,2025-07-08,12:00,0.0,1.0,1.0,5.23,Medora
B0CBKSL8RL,Medora Calcium with Vitamin D3 kids gummies,Tamahra,Akshay,2025-07-08,16:00,1.0,4.58,1.0,5.23,Medora
B0CBKSL8RL,Medora Calcium with Vitamin D3 kids gummies,Tamahra,Akshay,2025-07-08,18:00,1.0,4.58,1.0,5.23,Medora
B0CBKSL8RL,Medora Calcium with Vitamin D3 kids gummies,Tamahra,Akshay,2025-07-08,20:00,1.0,5.23,1.0,5.23,Medora
B0CBKSL8RL,Medora Calcium with Vitamin D3 kids gummies,Tamahra,Akshay,2025-07-09,12:30,0.0,0.0,1.0,5.23,Medora
B0CBKSL8RL,Medora Calcium with Vitamin D3 kids gummies,Tamahra,Akshay,2025-07-09,16:00,0.0,0.0,1.0,5.23,Medora
B0CF1MQ97T,VitalCore Creatine Monohydrate Micronized Unflavored 500g Powder,Aneesh,Srikara,2025-07-08,12:00,0.0,0.0,1.0,0.0,VitalCore
B0CF1MQ97T,VitalCore Creatine Monohydrate Micronized Unflavored 500g Powder,Aneesh,Srikara,2025-07-08,16:00,0.0,0.0,1.0,0.0,VitalCore
B0CF1MQ97T,VitalCore Creatine Monohydrate Micronized Unflavored 500g Powder,Aneesh,Srikara,2025-07-08,18:00,0.0,0.0,1.0,0.0,VitalCore
B0CF1MQ97T,VitalCore Creatine Monohydrate Micronized Unflavored 500g Powder,Aneesh,Srikara,2025-07-08,20:00,0.0,0.0,1.0,0.0,VitalCore
B0CF1MQ97T,VitalCore Creatine Monohydrate Micronized Unflavored 500g Powder,Aneesh,Srikara,2025-07-09,12:30,0.0,0.0,1.0,0.0,VitalCore
B0CF1MQ97T,VitalCore Creatine Monohydrate Micronized Unflavored 500g Powder,Aneesh,Srikara,2025-07-09,16:00,0.0,0.0,1.0,0.0,VitalCore
B0BZW1BYH7,VitalCore MarineMagnesium+B6360mg360mg180Capsules,Shirley,Srikara,2025-07-08,12:00,0.0,0,1.0,,VitalCore
B0BZW1BYH7,VitalCore MarineMagnesium+B6360mg360mg180Capsules,Shirley,Srikara,2025-07-08,16:00,0.0,0,1.0,,VitalCore
B0BZW1BYH7,VitalCore MarineMagnesium+B6360mg360mg180Capsules,Shirley,Srikara,2025-07-08,18:00,0.0,0,1.0,,VitalCore
B0BZW1BYH7,VitalCore MarineMagnesium+B6360mg360mg180Capsules,Shirley,Srikara,2025-07-08,20:00,0.0,0,1.0,,VitalCore
B0BZW1BYH7,VitalCore MarineMagnesium+B6360mg360mg180Capsules,Shirley,Srikara,2025-07-09,12:30,0.0,0,1.0,,VitalCore
B0BZW1BYH7,VitalCore MarineMagnesium+B6360mg360mg180Capsules,Shirley,Srikara,2025-07-09,16:00,0.0,0,1.0,,VitalCore
B09FDXGPH2,VitalCore Ashwagandha Extract KSM - 66,Tamahra,Akshay,2025-07-08,12:00,0.0,0,0.0,0.0,VitalCore
B09FDXGPH2,VitalCore Ashwagandha Extract KSM - 66,Tamahra,Akshay,2025-07-08,16:00,0.0,0,0.0,0.0,VitalCore
B09FDXGPH2,VitalCore Ashwagandha Extract KSM - 66,Tamahra,Akshay,2025-07-08,18:00,0.0,0,0.0,0.0,VitalCore
B09FDXGPH2,VitalCore Ashwagandha Extract KSM - 66,Tamahra,Akshay,2025-07-08,20:00,0.0,0,0.0,0.0,VitalCore
B09FDXGPH2,VitalCore Ashwagandha Extract KSM - 66,Tamahra,Akshay,2025-07-09,12:30,0.0,0,0.0,0.0,VitalCore
B09FDXGPH2,VitalCore Ashwagandha Extract KSM - 66,Tamahra,Akshay,2025-07-09,16:00,0.0,0.0,0.0,0.0,VitalCore
B07TYY1QJ3,VitalCore Hemp Seed Oil 1000mg 180 Softgels,Tamahra,Syed,2025-07-08,12:00,0.0,1.26,4.0,7.41,VitalCore
B07TYY1QJ3,VitalCore Hemp Seed Oil 1000mg 180 Softgels,Tamahra,Syed,2025-07-08,16:00,1.0,1.56,4.0,7.41,VitalCore
B07TYY1QJ3,VitalCore Hemp Seed Oil 1000mg 180 Softgels,Tamahra,Syed,2025-07-08,18:00,2.0,2.96,4.0,7.41,VitalCore
B07TYY1QJ3,VitalCore Hemp Seed Oil 1000mg 180 Softgels,Tamahra,Syed,2025-07-08,20:00,3.0,6.26,4.0,7.41,VitalCore
B07TYY1QJ3,VitalCore Hemp Seed Oil 1000mg 180 Softgels,Tamahra,Syed,2025-07-09,12:30,0.0,0.0,4.0,7.41,VitalCore
B07TYY1QJ3,VitalCore Hemp Seed Oil 1000mg 180 Softgels,Tamahra,Syed,2025-07-09,16:00,0.0,2.61,4.0,7.41,VitalCore
B010BW5P10,VitalCore Organic Pure Moringa 1650mg 180 Capsules,Tamahra,Akshay,2025-07-08,12:00,0.0,0,0.0,,VitalCore
B010BW5P10,VitalCore Organic Pure Moringa 1650mg 180 Capsules,Tamahra,Akshay,2025-07-08,16:00,0.0,0,0.0,,VitalCore
B010BW5P10,VitalCore Organic Pure Moringa 1650mg 180 Capsules,Tamahra,Akshay,2025-07-08,18:00,0.0,0,0.0,,VitalCore
B010BW5P10,VitalCore Organic Pure Moringa 1650mg 180 Capsules,Tamahra,Akshay,2025-07-08,20:00,0.0,0,0.0,,VitalCore
B010BW5P10,VitalCore Organic Pure Moringa 1650mg 180 Capsules,Tamahra,Akshay,2025-07-09,12:30,0.0,0,0.0,,VitalCore
B010BW5P10,VitalCore Organic Pure Moringa 1650mg 180 Capsules,Tamahra,Akshay,2025-07-09,16:00,0.0,0,0.0,,VitalCore
B088RKYG7C,Medora Bio Culture Complex | Germany 60 Billion 120 Capsules,Aneesh,Srikara,2025-07-08,12:00,0.0,0,0.0,,Medora
B088RKYG7C,Medora Bio Culture Complex | Germany 60 Billion 120 Capsules,Aneesh,Srikara,2025-07-08,16:00,0.0,0,0.0,,Medora
B088RKYG7C,Medora Bio Culture Complex | Germany 60 Billion 120 Capsules,Aneesh,Srikara,2025-07-08,18:00,0.0,0,0.0,,Medora
B088RKYG7C,Medora Bio Culture Complex | Germany 60 Billion 120 Capsules,Aneesh,Srikara,2025-07-08,20:00,0.0,0,0.0,,Medora
B088RKYG7C,Medora Bio Culture Complex | Germany 60 Billion 120 Capsules,Aneesh,Srikara,2025-07-09,12:30,0.0,0,0.0,,Medora
B088RKYG7C,Medora Bio Culture Complex | Germany 60 Billion 120 Capsules,Aneesh,Srikara,2025-07-09,16:00,0.0,0,0.0,,Medora
B0CQ1Y7H9N,D-Mannose 2000mg 180 Capsules,Aneesh,Sourabh,2025-07-08,12:00,0.0,0.0,0.0,0.52,Other
B0CQ1Y7H9N,D-Mannose 2000mg 180 Capsules,Aneesh,Sourabh,2025-07-08,16:00,0.0,0.52,0.0,0.52,Other
B0CQ1Y7H9N,D-Mannose 2000mg 180 Capsules,Aneesh,Sourabh,2025-07-08,18:00,0.0,0.52,0.0,0.52,Other
B0CQ1Y7H9N,D-Mannose 2000mg 180 Capsules,Aneesh,Sourabh,2025-07-08,20:00,0.0,0.52,0.0,0.52,Other
B0CQ1Y7H9N,D-Mannose 2000mg 180 Capsules,Aneesh,Sourabh,2025-07-09,12:30,0.0,0.0,0.0,0.52,Other
B0CQ1Y7H9N,D-Mannose 2000mg 180 Capsules,Aneesh,Sourabh,2025-07-09,16:00,0.0,0.0,0.0,0.52,Other
B09NC8LVDK,VitalCore Guarana Patches,Aneesh,,2025-07-08,12:00,0.0,0.0,0.0,0.0,VitalCore
B09NC8LVDK,VitalCore Guarana Patches,Aneesh,,2025-07-08,16:00,0.0,0.0,0.0,0.0,VitalCore
B09NC8LVDK,VitalCore Guarana Patches,Aneesh,,2025-07-08,18:00,0.0,0.0,0.0,0.0,VitalCore
B09NC8LVDK,VitalCore Guarana Patches,Aneesh,,2025-07-08,20:00,0.0,0.0,0.0,0.0,VitalCore
B09NC8LVDK,VitalCore Guarana Patches,Aneesh,,2025-07-09,12:30,0.0,0.0,0.0,0.0,VitalCore
B09NC8LVDK,VitalCore Guarana Patches,Aneesh,,2025-07-09,16:00,0.0,0.0,0.0,0.0,VitalCore
B07MLSTQ1L,VitalCore Forskolin 1000mg 60 Capsules,Twinkle,Akshay,2025-07-08,12:00,0.0,3.18,0.0,6.24,VitalCore
B07MLSTQ1L,VitalCore Forskolin 1000mg 60 Capsules,Twinkle,Akshay,2025-07-08,16:00,0.0,5.52,0.0,6.24,VitalCore
B07MLSTQ1L,VitalCore Forskolin 1000mg 60 Capsules,Twinkle,Akshay,2025-07-08,18:00,0.0,6.02,0.0,6.24,VitalCore
B07MLSTQ1L,VitalCore Forskolin 1000mg 60 Capsules,Twinkle,Akshay,2025-07-08,20:00,0.0,6.24,0.0,6.24,VitalCore
B07MLSTQ1L,VitalCore Forskolin 1000mg 60 Capsules,Twinkle,Akshay,2025-07-09,12:30,0.0,0.0,0.0,6.24,VitalCore
B07MLSTQ1L,VitalCore Forskolin 1000mg 60 Capsules,Twinkle,Akshay,2025-07-09,16:00,0.0,3.54,0.0,6.24,VitalCore
B091FV1FHQ,VitalCore L-Theanine 400mg 180 Capsule,Aneesh,Akshay,2025-07-08,12:00,0.0,0,0.0,0.0,VitalCore
B091FV1FHQ,VitalCore L-Theanine 400mg 180 Capsule,Aneesh,Akshay,2025-07-08,16:00,0.0,0,0.0,0.0,VitalCore
B091FV1FHQ,VitalCore L-Theanine 400mg 180 Capsule,Aneesh,Akshay,2025-07-08,18:00,0.0,0,0.0,0.0,VitalCore
B091FV1FHQ,VitalCore L-Theanine 400mg 180 Capsule,Aneesh,Akshay,2025-07-08,20:00,0.0,0,0.0,0.0,VitalCore
B091FV1FHQ,VitalCore L-Theanine 400mg 180 Capsule,Aneesh,Akshay,2025-07-09,12:30,0.0,0,0.0,0.0,VitalCore
B091FV1FHQ,VitalCore L-Theanine 400mg 180 Capsule,Aneesh,Akshay,2025-07-09,16:00,0.0,0,0.0,0.0,VitalCore
B08Z826CNN,VitalCore Glucomannan Complex 180 Capsules,Aneesh,Sourabh,2025-07-08,12:00,0.0,0,0.0,0.0,VitalCore
B08Z826CNN,VitalCore Glucomannan Complex 180 Capsules,Aneesh,Sourabh,2025-07-08,16:00,0.0,0,0.0,0.0,VitalCore
B08Z826CNN,VitalCore Glucomannan Complex 180 Capsules,Aneesh,Sourabh,2025-07-08,18:00,0.0,0.0,0.0,0.0,VitalCore
B08Z826CNN,VitalCore Glucomannan Complex 180 Capsules,Aneesh,Sourabh,2025-07-08,20:00,0.0,0.0,0.0,0.0,VitalCore
B08Z826CNN,VitalCore Glucomannan Complex 180 Capsules,Aneesh,Sourabh,2025-07-09,12:30,0.0,0.61,0.0,0.0,VitalCore
B08Z826CNN,VitalCore Glucomannan Complex 180 Capsules,Aneesh,Sourabh,2025-07-09,16:00,0.0,0.61,0.0,0.0,VitalCore
B0C3H9CVNZ,VitalCore OPC tablets,Twinkle,Akshay,2025-07-08,12:00,0.0,0.0,0.0,0.0,VitalCore
B0C3H9CVNZ,VitalCore OPC tablets,Twinkle,Akshay,2025-07-08,16:00,0.0,0.0,0.0,0.0,VitalCore
B0C3H9CVNZ,VitalCore OPC tablets,Twinkle,Akshay,2025-07-08,18:00,0.0,0.0,0.0,0.0,VitalCore
B0C3H9CVNZ,VitalCore OPC tablets,Twinkle,Akshay,2025-07-08,20:00,0.0,0.0,0.0,0.0,VitalCore
B0C3H9CVNZ,VitalCore OPC tablets,Twinkle,Akshay,2025-07-09,12:30,0.0,0.0,0.0,0.0,VitalCore
B0C3H9CVNZ,VitalCore OPC tablets,Twinkle,Akshay,2025-07-09,16:00,0.0,0.0,0.0,0.0,VitalCore
B0C6Y8Z49H,AN | Flea and Tick Collar Device,,,2025-07-08,12:00,0.0,0,0.0,,Other
B0C6Y8Z49H,AN | Flea and Tick Collar Device,,,2025-07-08,16:00,0.0,0,0.0,,Other
B0C6Y8Z49H,AN | Flea and Tick Collar Device,,,2025-07-08,18:00,0.0,0,0.0,,Other
B0C6Y8Z49H,AN | Flea and Tick Collar Device,,,2025-07-08,20:00,0.0,0,0.0,,Other
B0C6Y8Z49H,AN | Flea and Tick Collar Device,,,2025-07-09,12:30,0.0,0,0.0,,Other
B0C6Y8Z49H,AN | Flea and Tick Collar Device,,,2025-07-09,16:00,0.0,0,0.0,,Other
B08FDVCKTG,VitalCore Water Away 180 Capsules,Twinkle,Syed,2025-07-08,12:00,0.0,0.0,0.0,0.0,VitalCore
B08FDVCKTG,VitalCore Water Away 180 Capsules,Twinkle,Syed,2025-07-08,16:00,0.0,0.0,0.0,0.0,VitalCore
B08FDVCKTG,VitalCore Water Away 180 Capsules,Twinkle,Syed,2025-07-08,18:00,0.0,0.0,0.0,0.0,VitalCore
B08FDVCKTG,VitalCore Water Away 180 Capsules,Twinkle,Syed,2025-07-08,20:00,0.0,0.0,0.0,0.0,VitalCore
B08FDVCKTG,VitalCore Water Away 180 Capsules,Twinkle,Syed,2025-07-09,12:30,0.0,0,0.0,0.0,VitalCore
B08FDVCKTG,VitalCore Water Away 180 Capsules,Twinkle,Syed,2025-07-09,16:00,0.0,0,0.0,0.0,VitalCore
B0DPJ4Z5WS,VitalCore Ceremonial Matcha tea 100g Powder,Tamahra,Syed,2025-07-08,12:00,0.0,0.0,0.0,0.0,VitalCore
B0DPJ4Z5WS,VitalCore Ceremonial Matcha tea 100g Powder,Tamahra,Syed,2025-07-08,16:00,0.0,0.0,0.0,0.0,VitalCore
B0DPJ4Z5WS,VitalCore Ceremonial Matcha tea 100g Powder,Tamahra,Syed,2025-07-08,18:00,0.0,0.0,0.0,0.0,VitalCore
B0DPJ4Z5WS,VitalCore Ceremonial Matcha tea 100g Powder,Tamahra,Syed,2025-07-08,20:00,0.0,0.0,0.0,0.0,VitalCore
B0DPJ4Z5WS,VitalCore Ceremonial Matcha tea 100g Powder,Tamahra,Syed,2025-07-09,12:30,0.0,0.0,0.0,0.0,VitalCore
B0DPJ4Z5WS,VitalCore Ceremonial Matcha tea 100g Powder,Tamahra,Syed,2025-07-09,16:00,0.0,0.0,0.0,0.0,VitalCore
B087C2M9LH,VitalCore Liposomal Vitamin D3 + K2 250ml,Tamahra,Akshay,2025-07-08,12:00,0.0,1.4,0.0,2.19,VitalCore
B087C2M9LH,VitalCore Liposomal Vitamin D3 + K2 250ml,Tamahra,Akshay,2025-07-08,16:00,0.0,2.19,0.0,2.19,VitalCore
B087C2M9LH,VitalCore Liposomal Vitamin D3 + K2 250ml,Tamahra,Akshay,2025-07-08,18:00,0.0,2.19,0.0,2.19,VitalCore
B087C2M9LH,VitalCore Liposomal Vitamin D3 + K2 250ml,Tamahra,Akshay,2025-07-08,20:00,0.0,2.19,0.0,2.19,VitalCore
B087C2M9LH,VitalCore Liposomal Vitamin D3 + K2 250ml,Tamahra,Akshay,2025-07-09,12:30,0.0,0.0,0.0,2.19,VitalCore
B087C2M9LH,VitalCore Liposomal Vitamin D3 + K2 250ml,Tamahra,Akshay,2025-07-09,16:00,0.0,0.0,0.0,2.19,VitalCore
B09MS281SX,Medora Montmorency Cherry | Germany 6000mg 180 Capsules,Tamahra,Syed,2025-07-08,12:00,0.0,0,0.0,,Medora
B09MS281SX,Medora Montmorency Cherry | Germany 6000mg 180 Capsules,Tamahra,Syed,2025-07-08,16:00,0.0,0,0.0,,Medora
B09MS281SX,Medora Montmorency Cherry | Germany 6000mg 180 Capsules,Tamahra,Syed,2025-07-08,18:00,0.0,0,0.0,,Medora
B09MS281SX,Medora Montmorency Cherry | Germany 6000mg 180 Capsules,Tamahra,Syed,2025-07-08,20:00,0.0,0,0.0,,Medora
B09MS281SX,Medora Montmorency Cherry | Germany 6000mg 180 Capsules,Tamahra,Syed,2025-07-09,12:30,0.0,0,0.0,,Medora
B09MS281SX,Medora Montmorency Cherry | Germany 6000mg 180 Capsules,Tamahra,Syed,2025-07-09,16:00,0.0,0,0.0,,Medora
B0CLVCMHBS,VitalCore ZMA 180 capsules,Aneesh,Sourabh,2025-07-08,12:00,0.0,0,0.0,,VitalCore
B0CLVCMHBS,VitalCore ZMA 180 capsules,Aneesh,Sourabh,2025-07-08,16:00,0.0,0,0.0,,VitalCore
B0CLVCMHBS,VitalCore ZMA 180 capsules,Aneesh,Sourabh,2025-07-08,18:00,0.0,0,0.0,,VitalCore
B0CLVCMHBS,VitalCore ZMA 180 capsules,Aneesh,Sourabh,2025-07-08,20:00,0.0,0,0.0,,VitalCore
B0CLVCMHBS,VitalCore ZMA 180 capsules,Aneesh,Sourabh,2025-07-09,12:30,0.0,0,0.0,,VitalCore
B0CLVCMHBS,VitalCore ZMA 180 capsules,Aneesh,Sourabh,2025-07-09,16:00,0.0,0,0.0,,VitalCore
B07RFRGD5N,Eco Masters Jade Facial Roller with GuaSha & Serum,Tamahra,Srikara,2025-07-08,12:00,0.0,0,0.0,,Other
B07RFRGD5N,Eco Masters Jade Facial Roller with GuaSha & Serum,Tamahra,Srikara,2025-07-08,16:00,0.0,0,0.0,,Other
B07RFRGD5N,Eco Masters Jade Facial Roller with GuaSha & Serum,Tamahra,Srikara,2025-07-08,18:00,0.0,0,0.0,,Other
